,author,word_count,sentence_count,type_token_ratio,vocab_size,stopword_ratio,hapax_legomena_ratio,hapax_dislegomena_ratio,average_num_syllables,std_num_syllables,average_sent_len,std_sent_len,average_syllables_vocabulary,average_word_len,std_word_len,flesch_reading_ease,dale_chall_reading_ease,gunning_fog_index,noun_count,verb_count,adj_count,adv_count,pron_count,det_count,adp_count,intj_count,num_count,part_count,propn_count,sym_count,x_count,period_count,exclam_count,quest_count,simple_count,compound_count,complex_count,compound_complex_count
287,1510754,1000,133,0.494,494,0.422,0.34,0.066,1.433,0.762568685431024,61.65413533834587,59.60080802711858,1.665991902834008,4.467,2.4455901128357547,77.9716210526316,19.799432330827067,6.727518796992482,224,154,85,67,86,105,105,12,10,30,63,2,1,127,11,21,73,17,25,18
288,1510754,1000,160,0.501,501,0.482,0.351,0.074,1.397,0.7330695737786421,50.03125,38.09698509642856,1.652694610778443,4.271,2.3176623999193673,82.30505000000001,19.7365,6.0600000000000005,151,174,77,74,152,77,116,6,2,38,38,0,0,151,1,11,100,10,30,20
289,1510754,1000,116,0.452,452,0.517,0.314,0.055,1.321,0.6999707136730794,65.1896551724138,54.50022363021241,1.595132743362832,4.107,2.2368618643090143,86.32840000000002,19.854086206896554,5.728275862068966,195,146,55,57,144,116,112,11,6,32,24,4,1,87,20,12,57,8,25,26
290,1510754,1000,110,0.504,504,0.484,0.371,0.056,1.459,0.8248145246053806,73.00909090909092,51.03002600155137,1.7619047619047619,4.44,2.4183465425782136,74.17632727272729,19.87740909090909,7.796363636363637,202,140,87,51,128,93,129,5,5,33,22,0,0,89,11,11,46,18,30,16
291,1510754,1000,118,0.459,459,0.5,0.318,0.064,1.313,0.6172770852704642,62.04237288135593,40.14642565253499,1.5359477124183007,4.133,2.095068256644637,87.15350508474579,19.84683898305085,5.8298305084745765,160,159,54,51,162,86,103,2,10,41,52,0,0,101,0,19,42,12,31,33
292,1510754,1000,128,0.551,551,0.449,0.414,0.077,1.426,0.7566531570012776,60.890625,43.500401286762575,1.6678765880217785,4.452,2.2135256944521786,78.26571250000002,19.814,6.805,208,135,85,60,103,108,115,7,2,30,79,0,0,96,17,19,78,13,21,16
293,1510754,1000,79,0.486,486,0.479,0.356,0.06,1.508,0.8763195764103413,103.51898734177215,65.44683043635037,1.7777777777777777,4.632,2.625371592746444,66.41009873417724,20.054348101265823,9.983291139240507,197,95,101,71,73,128,132,6,3,25,83,7,0,69,4,7,24,15,15,25
294,1510754,1000,85,0.46,460,0.475,0.319,0.061,1.65,0.9896969233053117,101.01176470588236,62.600976146805195,2.0456521739130435,4.968,2.934446455466516,55.3038235294118,20.010029411764705,12.225882352941177,197,120,96,47,65,131,131,0,10,24,74,0,1,91,0,2,30,8,24,23
295,1510754,1000,128,0.416,416,0.458,0.281,0.055,1.329,0.6547969150813098,56.40625,84.39457527553238,1.5336538461538463,4.254,2.1488331717469364,86.47191250000002,19.814,5.484999999999999,174,128,112,74,131,78,101,6,2,31,47,0,0,122,12,21,68,15,26,19
296,1510754,1000,81,0.422,422,0.492,0.293,0.063,1.516,0.871632950272074,95.39506172839506,63.65797478235741,1.8412322274881516,4.531,2.6470812227810465,66.05053580246914,20.038845679012347,11.058271604938271,181,110,62,49,103,112,138,1,4,39,84,4,1,71,1,11,33,10,17,21
297,1510754,1000,138,0.423,423,0.578,0.303,0.051,1.336,0.6878255592808397,49.268115942028984,35.828807908727164,1.657210401891253,4.137,2.1573666818600863,86.45432753623189,19.78592028985507,5.7385507246376815,145,118,64,51,213,78,83,3,1,32,39,0,0,150,8,21,56,15,39,28
298,1510754,1000,108,0.462,462,0.53,0.319,0.07,1.454,0.865958428563404,66.85185185185185,44.01426848084582,1.7597402597402598,4.519,2.6502148969470385,74.42845185185186,19.88575925925926,7.743703703703705,183,124,83,66,115,125,100,2,12,30,29,1,0,127,1,10,45,12,30,21
299,1510754,1000,134,0.458,458,0.474,0.322,0.062,1.331,0.6491833331193892,47.6865671641791,32.2556064571282,1.5524017467248907,4.206,2.1821008226019254,86.65777313432838,19.796649253731346,5.1450746268656715,178,187,48,57,138,108,110,5,5,45,57,1,2,203,3,14,69,29,20,16
300,1510754,1000,131,0.459,459,0.523,0.327,0.061,1.353,0.7459162151341128,47.97709923664122,34.452415607673906,1.6557734204793029,4.187,2.456833531194167,84.62310839694658,19.805125954198473,6.053435114503817,149,136,110,80,171,91,111,4,3,34,13,0,0,125,3,8,61,21,34,15
301,1510754,1000,88,0.518,518,0.483,0.389,0.068,1.405,0.7341491674040092,72.0909090909091,59.68699347498284,1.6737451737451738,4.436,2.368101349182505,76.4379090909091,19.990136363636367,7.945454545454545,172,124,77,68,124,95,121,1,1,33,92,0,0,148,10,10,43,12,20,13
302,1510754,1000,120,0.451,451,0.486,0.302,0.078,1.344,0.9336294768268619,51.358333333333334,37.6795249070662,1.6274944567627494,4.346,3.0685964218189397,84.67426666666667,19.83983333333333,5.973333333333334,187,155,74,47,152,105,118,6,6,39,21,4,0,101,5,17,62,11,33,14
303,1510754,1000,87,0.561,561,0.448,0.437,0.063,1.523,0.91185031666387,73.183908045977,62.844915619403416,1.7468805704099821,4.705,2.748085697353705,66.32253333333335,19.996614942528737,9.157701149425288,223,113,90,37,114,110,111,11,4,25,73,0,1,80,5,10,50,12,19,6
304,1510754,1000,102,0.481,481,0.506,0.34,0.066,1.35,0.685200700525036,54.68627450980392,39.05450700614811,1.6112266112266111,4.17,2.3488507828297647,82.67401960784316,19.912774509803924,6.921568627450981,191,129,54,76,140,92,126,8,2,38,49,0,1,161,5,6,48,21,16,17
305,1510754,1000,125,0.456,456,0.487,0.317,0.057,1.41,0.7182617907142215,48.056,39.07824028791471,1.655701754385965,4.504,2.3945738660563385,79.42900000000002,19.823300000000003,6.28,150,121,89,67,146,91,111,9,9,37,67,0,0,132,13,18,67,12,32,14
306,1510754,1000,70,0.481,481,0.512,0.338,0.068,1.395,0.7700486997586582,78.44285714285714,54.54398898773244,1.656964656964657,4.352,2.338396031471145,74.31800000000001,20.13507142857143,8.954285714285716,167,160,57,64,161,99,109,9,5,34,28,0,0,100,1,10,26,6,16,22
307,1510754,1000,70,0.56,560,0.463,0.441,0.058,1.441,0.7826359306855264,80.62857142857143,101.05814046924691,1.6928571428571428,4.494,2.440074589023868,70.42640000000002,20.13507142857143,9.514285714285714,219,127,86,52,119,101,127,7,13,30,48,2,2,69,6,10,38,2,11,19
308,1510754,1000,88,0.541,541,0.401,0.396,0.073,1.482,0.7884643302014365,61.43181818181818,61.63801871604626,1.7375231053604436,4.651,2.4845923206836167,69.92370909090911,19.990136363636367,8.505454545454546,194,116,101,58,109,99,110,6,5,23,135,9,1,88,5,1,53,9,15,11
309,1510754,1000,103,0.473,473,0.485,0.33,0.059,1.294,0.6079177575955484,45.699029126213595,38.25637454375625,1.5095137420718816,4.009,2.128595546363846,87.50823106796119,19.90805339805825,5.563495145631068,138,165,58,84,141,82,106,19,9,42,55,0,1,187,8,6,53,20,17,13
310,1510754,1000,96,0.473,473,0.514,0.336,0.069,1.307,0.6346266619044617,49.479166666666664,32.668785804988566,1.5264270613107822,4.06,2.1270637037945055,85.68988333333337,19.94316666666667,6.6066666666666665,159,121,76,70,136,87,133,9,4,34,69,0,1,145,5,3,58,18,8,12
311,1510754,1000,70,0.473,473,0.474,0.333,0.063,1.323,0.696183165553434,70.55714285714286,48.40856940497969,1.5919661733615222,4.196,2.1752204485982563,80.40920000000001,20.13507142857143,8.594285714285716,223,136,69,52,125,118,106,5,11,31,29,1,2,89,1,5,30,11,15,14
312,1510754,1000,79,0.498,498,0.489,0.368,0.062,1.372,0.7263718056202347,61.59493670886076,38.690763293536875,1.6485943775100402,4.171,2.2798594254909665,77.91569873417723,20.054348101265823,8.503291139240506,196,128,71,86,141,95,107,5,4,28,50,1,0,69,4,9,30,14,25,10
313,1510754,1000,95,0.405,405,0.527,0.273,0.051,1.28,0.6128621378417825,48.93684210526316,42.25157998324243,1.5209876543209877,3.939,2.11501276591892,87.86278947368423,19.948605263157894,6.250526315789474,169,147,49,72,176,82,103,11,3,39,36,0,0,89,11,6,53,6,20,16
314,1510754,1000,86,0.537,537,0.439,0.415,0.061,1.463,0.8936615690517301,61.52325581395349,47.99678447179805,1.7504655493482308,4.631,2.775398890249832,71.26287441860467,20.003244186046516,8.331162790697674,205,130,77,44,93,118,123,5,13,21,100,1,0,73,13,8,47,11,21,7
315,1510754,1000,66,0.544,544,0.379,0.395,0.077,1.499,0.8706313800914828,75.57575757575758,178.26487447871196,1.755514705882353,4.763,2.727055371641727,64.64081212121214,20.178015151515154,10.380606060606063,256,132,107,58,82,69,104,4,41,22,84,14,2,50,5,10,35,15,9,7
316,1510754,1000,85,0.54,540,0.457,0.41,0.058,1.435,0.7574793726564442,56.752941176470586,45.0291163013321,1.7,4.412,2.3850064989429276,73.49282352941178,20.010029411764705,8.545882352941177,206,128,79,75,134,81,108,6,3,33,69,3,0,123,21,21,43,13,17,12
317,1510754,1000,86,0.478,478,0.514,0.351,0.054,1.337,0.6733728536256863,53.23255813953488,41.0897130844558,1.6192468619246863,4.165,2.3336184349631797,81.92247441860468,20.003244186046516,7.171162790697675,158,137,51,65,120,113,126,2,4,35,84,3,0,103,3,0,43,13,18,12
318,1510754,1000,82,0.541,541,0.448,0.409,0.064,1.411,0.7403235779036083,60.292682926829265,50.77340570562748,1.6635859519408502,4.446,2.318854027316079,75.08635121951221,20.03137804878049,8.438048780487804,186,159,91,56,149,81,99,2,4,35,35,0,0,71,5,9,37,15,17,13
319,1510754,1000,59,0.481,481,0.512,0.34,0.066,1.387,0.6864626719640333,80.89830508474576,62.04691907434879,1.632016632016632,4.301,2.1827503292864257,72.29141016949153,20.2671779661017,9.739661016949153,140,124,57,63,134,95,100,2,5,46,102,0,0,110,0,2,25,3,14,17
320,1604072,1000,209,0.463,463,0.444,0.284,0.089,1.498,0.8648676199280442,60.87081339712919,46.9183099485616,1.732181425485961,4.752,2.7343181965528442,75.24774066985648,19.663820574162678,6.553875598086126,166,166,54,51,116,109,102,17,1,46,91,0,0,176,8,58,123,15,44,27
321,1604072,1000,114,0.466,466,0.506,0.316,0.07,1.523,0.8363438288168329,95.92105263157895,65.55540642214544,1.8304721030042919,4.665,2.4626763896216652,69.08569122807017,19.86158771929825,9.028771929824563,182,124,69,53,88,130,114,7,9,38,61,0,0,197,1,11,43,8,35,28
322,1604072,1000,129,0.526,526,0.465,0.375,0.082,1.455,0.7758704788816236,83.47286821705427,80.1461917658227,1.673003802281369,4.559,2.3414779520636104,75.87378294573644,19.810996124031007,7.260775193798449,175,146,71,49,98,95,128,2,8,36,104,0,0,185,8,6,64,18,27,20
323,1604072,1000,109,0.491,491,0.5,0.344,0.075,1.383,0.7101485760036416,91.14678899082568,55.33348865518638,1.6537678207739308,4.305,2.395824492737312,80.52127339449542,19.88154587155963,6.909724770642203,181,123,74,83,99,123,145,2,4,14,56,0,1,112,2,9,47,12,25,25
324,1604072,1000,94,0.491,491,0.444,0.337,0.084,1.564,0.8671239819080083,106.34042553191489,72.5005580596995,1.8655804480651732,4.697,2.4805626377900643,63.722727659574474,19.954159574468086,9.815319148936172,164,133,75,31,67,107,138,4,9,34,151,0,0,149,0,7,30,12,31,21
325,1604072,1000,89,0.505,505,0.397,0.376,0.051,1.642,0.95908080994252,111.0,69.77250351815543,1.893069306930693,5.081,2.9452400581276903,56.51730561797754,19.983803370786518,10.694382022471911,168,120,72,20,79,81,115,2,2,41,227,0,1,117,0,13,41,9,17,22
326,1604072,1000,92,0.477,477,0.478,0.334,0.069,1.563,0.9316818126377697,98.52173913043478,70.46175007095964,1.8846960167714886,4.696,2.661500328761956,63.57259130434784,19.96563043478261,10.267826086956521,212,114,73,65,64,134,125,2,6,34,48,0,4,98,2,9,28,12,34,18
327,1604072,1000,102,0.484,484,0.416,0.348,0.068,1.678,0.9520063025001463,92.13725490196079,65.59367485283722,2.0,5.069,2.710025645635111,54.92521960784316,19.912774509803924,10.721568627450981,255,92,97,55,64,91,137,1,23,20,81,0,1,107,0,2,60,12,20,10
328,1604072,1000,99,0.482,482,0.513,0.347,0.063,1.513,0.8122998214945021,85.6969696969697,59.32762222181192,1.8153526970954357,4.614,2.4740662885217932,68.58267474747477,19.9275101010101,8.52040404040404,166,111,60,62,94,107,143,2,1,44,97,0,1,130,0,8,44,10,20,25
329,1604072,1000,87,0.483,483,0.514,0.346,0.066,1.376,0.732546244274039,88.9080459770115,56.33329229079129,1.619047619047619,4.189,2.5375734472129077,78.75873333333337,19.996614942528737,7.357701149425288,189,132,72,64,119,124,155,2,11,26,31,4,3,93,0,11,30,13,30,14
330,1604072,1000,101,0.5,500,0.47,0.368,0.068,1.473,0.8793582887537935,77.81188118811882,53.76492891848409,1.788,4.604,3.380115974341709,72.16969504950497,19.91758910891089,8.28039603960396,182,133,78,61,83,117,123,3,5,25,84,0,0,108,1,11,43,8,32,18
331,1604072,1000,93,0.443,443,0.522,0.303,0.066,1.382,0.7000542836094926,78.10752688172043,47.01188647807884,1.6275395033860045,4.269,2.2393389649626516,79.00382150537638,19.959833333333336,7.7810752688172045,172,114,57,73,92,129,149,2,9,28,73,0,0,142,0,1,37,12,22,22
332,1604072,1000,89,0.467,467,0.505,0.316,0.064,1.402,0.7472589912473453,81.5505617977528,70.9464129531602,1.6809421841541756,4.327,2.2383187887340803,76.82130561797754,19.983803370786518,7.974382022471911,185,127,55,56,121,120,124,0,1,27,65,0,3,117,0,1,29,17,23,20
333,1604072,1000,89,0.468,468,0.557,0.327,0.061,1.368,0.6622507078138913,78.74157303370787,45.57264310716195,1.641025641025641,4.287,2.1992341848925503,79.69770561797753,19.983803370786518,7.334382022471911,166,105,64,54,148,106,153,2,5,33,52,1,0,116,0,3,42,9,27,11
334,1604072,1000,87,0.445,445,0.537,0.293,0.076,1.37,0.7260165287374661,79.94252873563218,53.42141210943806,1.6269662921348316,4.225,2.242403844092317,79.26633333333335,19.996614942528737,7.397701149425288,184,112,61,52,91,161,148,9,3,22,59,0,0,109,0,12,38,9,27,13
335,1604072,1000,74,0.532,532,0.432,0.396,0.071,1.557,0.8548397510644904,97.33783783783784,105.05729158056556,1.8195488721804511,4.849,2.546801719804665,61.3965837837838,20.09677027027027,11.085405405405405,154,108,55,57,43,109,129,2,5,28,254,0,0,147,0,9,32,10,18,14
336,1604072,1000,85,0.508,508,0.477,0.367,0.06,1.486,0.8566236046245749,83.05882352941177,61.7913667948899,1.720472440944882,4.588,2.5718195893180376,69.17822352941178,20.010029411764705,8.825882352941177,157,134,63,50,107,124,127,6,4,31,107,0,0,94,3,10,37,9,28,11
337,1604072,1000,59,0.452,452,0.52,0.303,0.071,1.503,0.8209695487653608,120.91525423728814,69.95114230433357,1.8716814159292035,4.647,2.391733889879892,62.47781016949155,20.2671779661017,11.899661016949153,187,112,98,61,66,137,130,0,5,35,48,0,0,138,2,5,14,5,21,19
338,1604072,1000,91,0.471,471,0.524,0.338,0.064,1.467,0.8166461902194855,73.57142857142857,46.85097788444137,1.7813163481953291,4.482,2.432216273278345,71.57295384615385,19.971554945054947,8.915604395604396,185,125,83,43,125,117,119,0,2,35,58,0,0,101,2,2,48,10,16,17
339,1604072,1000,60,0.526,526,0.451,0.387,0.076,1.593,0.9117845140163326,117.65,90.41346230881034,1.8650190114068441,4.943,2.73491334414822,55.15053333333336,20.253166666666665,12.626666666666667,176,126,60,54,80,97,142,1,6,31,154,2,0,107,0,9,17,8,24,11
340,1604072,1000,79,0.424,424,0.552,0.283,0.055,1.515,0.8566066775364292,87.56962025316456,49.256159042837076,1.8183962264150944,4.62,2.6369679558159214,65.81789873417725,20.054348101265823,10.463291139240507,199,122,76,70,95,139,116,5,4,41,8,0,1,108,0,5,26,4,32,17
341,1604072,1000,76,0.478,478,0.507,0.346,0.062,1.414,0.7047013551853012,83.73684210526316,60.89947895833035,1.6903765690376569,4.414,2.331652632790742,73.85533684210529,20.07913157894737,8.783157894736842,174,132,57,59,113,127,127,4,5,36,66,0,1,94,0,17,32,5,22,17
342,1604072,1000,70,0.457,457,0.457,0.315,0.073,1.5,0.7899367063252599,96.31428571428572,60.76007684965112,1.7439824945295406,4.57,2.2576757960344973,65.43500000000002,20.13507142857143,9.674285714285716,176,129,62,46,102,69,117,1,10,51,127,0,0,89,6,4,23,14,23,10
343,1604072,1000,69,0.51,510,0.49,0.362,0.076,1.48,0.8553361912137238,89.04347826086956,57.86526949724383,1.7882352941176471,4.578,2.807118807603269,66.9168550724638,20.145340579710144,10.117101449275363,199,118,73,66,83,150,130,1,5,31,54,0,1,74,1,7,28,8,18,15
344,1604072,1000,69,0.505,505,0.489,0.352,0.08,1.47,0.7906326580656785,86.92753623188406,57.77600897232714,1.7722772277227723,4.534,2.380093275483127,67.7628550724638,20.145340579710144,10.157101449275363,199,118,73,66,87,149,129,1,5,31,54,0,0,70,1,7,30,7,17,15
345,1604072,1000,67,0.494,494,0.475,0.366,0.064,1.47,0.7740155037206944,91.01492537313433,42.682616454271994,1.8036437246963564,4.618,2.433120629972957,67.32374626865672,20.166798507462687,10.410149253731344,179,146,63,60,91,124,122,1,4,39,88,0,0,77,0,3,19,15,22,11
346,1604072,1000,67,0.49,490,0.47,0.338,0.072,1.505,0.8037256994771287,89.17910447761194,63.11584359438505,1.7387755102040816,4.611,2.3099088726614303,64.36274626865674,20.166798507462687,10.490149253731344,194,125,64,65,99,96,137,1,9,34,102,0,0,90,0,5,27,7,21,12
347,1604072,1000,57,0.488,488,0.46,0.351,0.069,1.61,0.9010549372818507,107.05263157894737,67.08136485357652,1.9262295081967213,4.815,2.5555381038051457,52.821982456140375,20.296675438596495,13.897543859649126,160,131,65,53,51,110,139,1,6,33,137,0,0,86,0,3,18,10,16,13
348,1604072,1000,66,0.472,472,0.52,0.323,0.078,1.51,0.8377947242612596,88.98484848484848,60.978260513727946,1.8156779661016949,4.638,2.5025898585265627,63.71021212121214,20.178015151515154,10.90060606060606,197,99,69,61,84,128,140,2,3,33,71,0,3,69,1,14,28,5,17,16
349,1604072,1000,62,0.474,474,0.512,0.338,0.059,1.472,0.8655726428209247,92.20967741935483,66.18330778170731,1.7911392405063291,4.602,3.0544387373132884,65.93283225806454,20.2265,10.771612903225808,200,118,70,67,82,126,118,4,4,25,60,0,1,78,0,7,29,7,13,13
350,1604072,1000,72,0.476,476,0.476,0.338,0.064,1.514,0.8413108818980056,79.77777777777777,48.116820292510276,1.8130252100840336,4.678,2.7846572500040288,64.65337777777779,20.115388888888887,9.835555555555556,190,119,65,79,86,111,130,2,6,33,74,0,1,93,0,12,29,9,22,12
351,1604072,1000,68,0.49,490,0.477,0.353,0.062,1.496,0.7810147245731031,84.55882352941177,63.30142233160446,1.7469387755102042,4.698,2.3901456022594103,65.34692941176472,20.155911764705884,10.162352941176472,211,130,60,55,77,137,124,5,6,24,76,0,0,84,1,11,34,4,20,10
352,1604072,1000,51,0.472,472,0.495,0.33,0.067,1.503,0.7886640602943689,107.58823529411765,68.04934094293762,1.7690677966101696,4.593,2.412747603874056,59.7792392156863,20.399049019607844,12.083137254901963,168,103,67,62,76,107,141,3,5,52,106,0,0,89,0,3,18,8,14,11
353,1604072,1000,61,0.427,427,0.538,0.272,0.075,1.385,0.7048226727340714,81.52459016393442,38.300625581235636,1.6580796252927401,4.287,2.308382767220376,73.02465573770493,20.239614754098362,9.677377049180329,167,120,77,90,137,113,124,0,7,30,15,1,0,69,0,5,15,13,18,15
354,1604072,1000,52,0.488,488,0.486,0.356,0.068,1.506,0.8414059662255788,98.46153846153847,51.86945949595356,1.8237704918032787,4.513,2.428133233576774,59.908169230769246,20.380346153846155,12.572307692307692,184,102,67,62,68,123,146,1,2,30,114,0,2,79,0,4,22,2,16,12
355,1604072,1000,60,0.445,445,0.514,0.305,0.068,1.494,0.8049621109095757,84.3,60.17676738853071,1.7775280898876404,4.427,2.2918706333473535,63.525933333333356,20.253166666666665,11.626666666666669,183,121,59,50,79,123,154,0,6,39,82,0,0,54,0,5,29,7,16,8
356,1604072,1000,68,0.489,489,0.507,0.347,0.074,1.41,0.7224264668462805,72.91176470588235,63.359788531592855,1.6646216768916156,4.364,2.4305357434113164,72.62252941176472,20.155911764705884,9.202352941176471,212,128,64,54,107,132,118,4,6,34,43,2,0,73,8,9,38,4,12,14
357,1604072,1000,59,0.473,473,0.494,0.332,0.065,1.508,0.8330282108068129,88.33898305084746,53.6247508530395,1.809725158562368,4.601,2.4107673052370693,62.05481016949153,20.2671779661017,11.939661016949154,183,126,69,53,105,113,118,3,4,36,72,1,0,94,0,11,26,5,13,15
358,1604072,1000,49,0.485,485,0.525,0.34,0.079,1.494,0.892168145586918,101.93877551020408,58.27255039135381,1.8144329896907216,4.579,2.503549280521556,59.72831428571429,20.438744897959182,13.123265306122448,150,111,88,73,115,117,115,4,3,29,71,1,0,59,0,4,15,4,15,15
359,1604072,1000,61,0.481,481,0.511,0.341,0.06,1.465,0.7979818293670602,79.36065573770492,70.9987376444891,1.7463617463617465,4.494,2.361771369121067,66.25665573770493,20.239614754098362,10.557377049180328,185,109,77,59,115,107,130,4,3,37,69,0,0,58,1,18,31,3,17,10
360,2186817,1000,205,0.478,478,0.517,0.35,0.062,1.349,0.6994276231319435,52.82439024390244,30.76596773985276,1.6443514644351465,4.136,2.2386388721721064,87.75838048780491,19.668451219512193,4.871219512195122,150,125,58,59,144,85,131,0,13,24,88,0,1,198,1,53,84,47,48,26
361,2186817,1000,167,0.509,509,0.5,0.372,0.063,1.382,0.6943169305151646,57.874251497005986,28.686657300467648,1.62475442043222,4.255,2.2693556354172433,83.83995568862278,19.723505988023952,5.595209580838324,146,137,64,61,142,82,124,0,6,28,98,0,0,168,0,1,52,48,32,35
362,2186817,1000,190,0.509,509,0.438,0.371,0.068,1.444,0.780297379208722,52.67368421052632,30.62298486784178,1.68762278978389,4.545,2.4503010019179277,79.33049473684213,19.687552631578946,5.785263157894737,225,153,56,37,122,96,122,1,4,28,90,0,0,184,0,7,111,30,40,9
363,2186817,1000,163,0.442,442,0.549,0.316,0.05,1.316,0.6262140209225596,55.533742331288344,39.11070997132645,1.5701357466063348,4.169,2.0130670629663583,89.27440613496934,19.730794478527606,4.61398773006135,182,138,53,39,142,107,138,3,8,35,40,0,0,158,0,12,82,38,21,22
364,2186817,1000,148,0.478,478,0.51,0.342,0.069,1.34,0.6770524351924303,59.25675675675676,72.203646087994,1.5857740585774058,4.227,2.3258269497105757,86.6128918918919,19.761635135135137,5.662702702702703,165,146,63,40,154,74,97,1,3,42,82,2,1,132,14,7,66,22,42,18
365,2186817,1000,136,0.449,449,0.556,0.321,0.058,1.335,0.675851315009448,63.080882352941174,35.62757836842021,1.6146993318485523,4.042,2.3324313494720483,86.43076470588237,19.79120588235294,5.381176470588236,164,125,55,66,149,100,128,1,6,38,32,0,0,132,0,3,40,46,21,29
366,2186817,1000,235,0.448,448,0.473,0.306,0.068,1.361,0.663836576274613,36.8,26.333669088442164,1.5691964285714286,4.141,2.116865371250614,87.3752510638298,19.637563829787233,4.262127659574468,146,150,48,43,153,95,89,14,9,33,119,0,0,223,16,108,164,28,30,13
367,2186817,1000,155,0.476,476,0.512,0.339,0.065,1.374,0.7043607030492259,54.07096774193548,31.16472565048387,1.634453781512605,4.172,2.3414559573051976,84.04621290322582,19.746499999999997,5.540645161290323,190,114,68,61,143,104,116,6,9,27,61,0,2,156,3,3,67,38,33,17
368,2186817,1000,139,0.502,502,0.52,0.37,0.057,1.376,0.731179868431838,53.89208633093525,32.511799882787884,1.6414342629482073,4.202,2.3399136736213153,83.12324172661874,19.7833345323741,5.477697841726619,175,143,57,51,152,98,127,6,5,28,51,2,2,123,13,3,65,25,26,23
369,2186817,1000,126,0.437,437,0.529,0.295,0.054,1.318,0.604049666832124,60.023809523809526,34.323268123736085,1.5697940503432495,4.131,2.0581154000687136,87.27664444444447,19.820150793650797,5.494603174603175,172,131,75,40,141,107,117,1,9,36,45,0,1,130,2,3,56,27,21,22
370,2186817,1000,353,0.406,406,0.491,0.254,0.069,1.306,0.5677710806302132,20.53824362606232,22.375227456140358,1.4556650246305418,4.027,2.014018619576294,93.47204589235129,19.567009915014165,2.61314447592068,116,129,49,58,185,77,61,37,5,31,126,0,0,370,3,35,283,19,43,8
371,2186817,1000,106,0.404,404,0.522,0.241,0.084,1.381,0.736097140328639,67.16981132075472,37.616102457795165,1.693069306930693,4.228,2.3207791794998505,80.4269283018868,19.89442452830189,7.173584905660377,141,153,61,53,148,92,102,3,15,33,56,0,0,101,2,2,28,22,22,34
372,2186817,1000,111,0.51,510,0.463,0.361,0.071,1.393,0.7214922037000816,61.2972972972973,39.25811893870245,1.6274509803921569,4.32,2.2877062748526087,79.84305585585587,19.87334684684685,6.963603603603605,156,118,69,56,121,91,103,4,6,25,141,0,1,108,2,9,56,16,21,18
373,2186817,1000,88,0.493,493,0.509,0.359,0.066,1.413,0.7486193959549806,72.39772727272727,45.162469277026325,1.7038539553752536,4.309,2.3215337602541988,75.7611090909091,19.990136363636367,8.225454545454545,190,126,57,61,150,84,118,2,4,37,50,0,0,81,0,7,37,19,17,15
374,2186817,1000,85,0.401,401,0.554,0.274,0.046,1.297,0.6170826524866826,67.47058823529412,38.88885769208394,1.6134663341645885,3.993,2.1860811970281433,85.16762352941178,20.010029411764705,6.905882352941177,121,143,62,61,177,76,101,3,5,45,52,0,0,83,3,0,26,18,20,21
375,2186817,1000,26,0.436,436,0.546,0.299,0.066,1.303,0.645903243528007,222.69230769230768,378.18989625998216,1.584862385321101,4.371,2.928371390380667,57.5627384615385,21.334192307692305,17.904615384615383,147,159,51,55,205,85,88,3,8,25,33,1,0,111,0,12,6,4,3,13
376,2186817,1000,94,0.449,449,0.518,0.313,0.071,1.369,0.7076997951108931,60.148936170212764,29.823222939981534,1.6926503340757237,4.179,2.291497108878822,80.21972765957449,19.954159574468086,7.65531914893617,156,143,46,63,150,90,120,0,6,37,59,0,1,100,0,0,32,29,19,14
377,2186817,1000,101,0.446,446,0.549,0.305,0.066,1.287,0.5767417099534244,52.21782178217822,29.4590180045096,1.531390134529148,4.089,2.141279757528194,87.90529504950497,19.91758910891089,5.96039603960396,145,147,60,62,173,71,109,0,5,38,48,0,0,99,1,1,43,23,15,20
378,2186817,1000,213,0.456,456,0.469,0.314,0.082,1.388,0.7207329602564323,24.150234741784036,27.158653372296268,1.6644736842105263,4.373,2.2649218529565207,84.64494178403758,19.659363849765256,5.51793427230047,201,149,59,50,162,92,83,1,11,27,55,0,1,211,0,4,169,4,35,5
379,2186817,1000,101,0.443,443,0.509,0.306,0.062,1.284,0.5927427772651472,45.35643564356435,24.02374409547084,1.5462753950338601,3.881,2.1722888850242734,88.15909504950497,19.91758910891089,5.80039603960396,205,123,62,51,158,74,115,0,2,48,59,1,2,101,0,0,56,12,28,5
380,2186817,1000,114,0.481,481,0.501,0.352,0.058,1.344,0.7096928913269457,46.09649122807018,24.601372554151702,1.6444906444906444,4.134,2.340522163962563,84.22909122807017,19.86158771929825,6.468771929824562,177,134,45,56,142,94,113,2,6,36,92,1,0,121,4,0,61,19,26,8
381,2186817,1000,98,0.476,476,0.518,0.34,0.064,1.341,0.6314420005036092,54.173469387755105,35.22088478017045,1.565126050420168,4.166,2.24731929195653,83.02925714285716,19.932622448979593,6.601632653061225,175,133,56,54,165,90,99,7,7,49,57,0,1,115,6,1,44,17,29,8
382,2186817,1000,99,0.464,464,0.518,0.322,0.059,1.389,0.7454387969511648,53.86868686868687,30.032859601633735,1.6939655172413792,4.288,2.379717630308268,79.07307474747475,19.9275101010101,7.240404040404041,170,133,63,64,145,93,97,0,6,40,67,1,1,97,7,0,40,19,25,15
